Município;Total;UF;Data
VERA CRUZ;39;BA;05/03/2021
VITORIA DA CONQUISTA;368;BA;05/03/2021
WAGNER;3;BA;05/03/2021
WANDERLEY;5;BA;05/03/2021
WENCESLAU GUIMARAES;6;BA;05/03/2021
XIQUE-XIQUE;35;BA;05/03/2021
AMPARO DE SAO FRANCISCO;2;SE;05/03/2021
AQUIDABA;23;SE;05/03/2021
ARACAJU;1525;SE;05/03/2021
ARAUA;11;SE;05/03/2021
AREIA BRANCA;13;SE;05/03/2021
BARRA DOS COQUEIROS;68;SE;05/03/2021
BOQUIM;18;SE;05/03/2021
BREJO GRANDE;7;SE;05/03/2021
CAMPO DO BRITO;14;SE;05/03/2021
CANHOBA;5;SE;05/03/2021
CANINDE DE SAO FRANCISCO;8;SE;05/03/2021
CAPELA;30;SE;05/03/2021
CARIRA;10;SE;05/03/2021
CARMOPOLIS;26;SE;05/03/2021
CEDRO DE SAO JOAO;7;SE;05/03/2021
CRISTINAPOLIS;10;SE;05/03/2021
CUMBE;2;SE;05/03/2021
DIVINA PASTORA;4;SE;05/03/2021
ESTANCIA;91;SE;05/03/2021
FEIRA NOVA;1;SE;05/03/2021
FREI PAULO;12;SE;05/03/2021
GARARU;16;SE;05/03/2021
GENERAL MAYNARD;2;SE;05/03/2021
GRACCHO CARDOSO;9;SE;05/03/2021
ILHA DAS FLORES;5;SE;05/03/2021
INDIAROBA;13;SE;05/03/2021
ITABAIANA;98;SE;05/03/2021
ITABAIANINHA;24;SE;05/03/2021
ITABI;7;SE;05/03/2021
ITAPORANGA D'AJUDA;36;SE;05/03/2021
JAPARATUBA;20;SE;05/03/2021
JAPOATA;4;SE;05/03/2021
LAGARTO;72;SE;05/03/2021
LARANJEIRAS;21;SE;05/03/2021
MACAMBIRA;6;SE;05/03/2021
MALHADA DOS BOIS;2;SE;05/03/2021
MALHADOR;10;SE;05/03/2021
MARUIM;15;SE;05/03/2021
MOITA BONITA;13;SE;05/03/2021
MONTE ALEGRE DE SERGIPE;11;SE;05/03/2021
MURIBECA;13;SE;05/03/2021
NEOPOLIS;19;SE;05/03/2021
NOSSA SENHORA APARECIDA;3;SE;05/03/2021
NOSSA SENHORA DA GLORIA;46;SE;05/03/2021
NOSSA SENHORA DAS DORES;33;SE;05/03/2021
NOSSA SENHORA DE LOURDES;3;SE;05/03/2021
NOSSA SENHORA DO SOCORRO;236;SE;05/03/2021
PACATUBA;8;SE;05/03/2021
PEDRA MOLE;1;SE;05/03/2021
PEDRINHAS;4;SE;05/03/2021
PINHAO;8;SE;05/03/2021
POCO REDONDO;27;SE;05/03/2021
POCO VERDE;15;SE;05/03/2021
PORTO DA FOLHA;21;SE;05/03/2021
PROPRIA;37;SE;05/03/2021
RIACHAO DO DANTAS;10;SE;05/03/2021
RIACHUELO;10;SE;05/03/2021
RIBEIROPOLIS;22;SE;05/03/2021
ROSARIO DO CATETE;21;SE;05/03/2021
SALGADO;18;SE;05/03/2021
SANTA LUZIA DO ITANHY;12;SE;05/03/2021
SANTA ROSA DE LIMA;6;SE;05/03/2021
SANTANA DO SAO FRANCISCO;14;SE;05/03/2021
SANTO AMARO DAS BROTAS;22;SE;05/03/2021
SAO CRISTOVAO;156;SE;05/03/2021
SAO DOMINGOS;6;SE;05/03/2021
SAO FRANCISCO;9;SE;05/03/2021
SAO MIGUEL DO ALEIXO;1;SE;05/03/2021
SIMAO DIAS;33;SE;05/03/2021
SIRIRI;13;SE;05/03/2021
TOBIAS BARRETO;70;SE;05/03/2021
UMBAUBA;10;SE;05/03/2021
AGUA BRANCA;18;AL;05/03/2021
ANADIA;6;AL;05/03/2021
ARAPIRACA;195;AL;05/03/2021
ATALAIA;17;AL;05/03/2021
BARRA DE SANTO ANTONIO;7;AL;05/03/2021
BARRA DE SAO MIGUEL;7;AL;05/03/2021
BATALHA;3;AL;05/03/2021
BOCA DA MATA;13;AL;05/03/2021
BRANQUINHA;2;AL;05/03/2021
CAJUEIRO;7;AL;05/03/2021
CAMPESTRE;4;AL;05/03/2021
CAMPO ALEGRE;55;AL;05/03/2021
CAMPO GRANDE;3;AL;05/03/2021
CANAPI;4;AL;05/03/2021
CAPELA;4;AL;05/03/2021
CARNEIROS;8;AL;05/03/2021
COLONIA LEOPOLDINA;10;AL;05/03/2021
COQUEIRO SECO;4;AL;05/03/2021
CORURIPE;39;AL;05/03/2021
CRAIBAS;3;AL;05/03/2021
DELMIRO GOUVEIA;71;AL;05/03/2021
DOIS RIACHOS;4;AL;05/03/2021
ESTRELA DE ALAGOAS;7;AL;05/03/2021
FEIRA GRANDE;8;AL;05/03/2021
FELIZ DESERTO;3;AL;05/03/2021
GIRAU DO PONCIANO;9;AL;05/03/2021
IBATEGUARA;2;AL;05/03/2021
IGACI;4;AL;05/03/2021
IGREJA NOVA;4;AL;05/03/2021
INHAPI;6;AL;05/03/2021
JACARE DOS HOMENS;3;AL;05/03/2021
JAPARATINGA;4;AL;05/03/2021
JARAMATAIA;1;AL;05/03/2021
JEQUIA DA PRAIA;4;AL;05/03/2021
JOAQUIM GOMES;7;AL;05/03/2021
JUNDIA;1;AL;05/03/2021
JUNQUEIRO;15;AL;05/03/2021
LAGOA DA CANOA;10;AL;05/03/2021
LIMOEIRO DE ANADIA;7;AL;05/03/2021
MACEIO;1569;AL;05/03/2021
MAJOR ISIDORO;1;AL;05/03/2021
MAR VERMELHO;4;AL;05/03/2021
MARAGOGI;12;AL;05/03/2021
MARAVILHA;2;AL;05/03/2021
MARECHAL DEODORO;103;AL;05/03/2021
MARIBONDO;4;AL;05/03/2021
MATA GRANDE;45;AL;05/03/2021
MATRIZ DE CAMARAGIBE;15;AL;05/03/2021
MESSIAS;5;AL;05/03/2021
MINADOR DO NEGRAO;1;AL;05/03/2021
MONTEIROPOLIS;3;AL;05/03/2021
MURICI;29;AL;05/03/2021
NOVO LINO;3;AL;05/03/2021
OLHO D'AGUA DAS FLORES;13;AL;05/03/2021
OLHO D'AGUA DO CASADO;3;AL;05/03/2021
OLHO D'AGUA GRANDE;2;AL;05/03/2021
OURO BRANCO;2;AL;05/03/2021
PALESTINA;4;AL;05/03/2021
PALMEIRA DOS INDIOS;67;AL;05/03/2021
PAO DE ACUCAR;29;AL;05/03/2021
PARICONHA;6;AL;05/03/2021
PARIPUEIRA;10;AL;05/03/2021
PASSO DE CAMARAGIBE;1;AL;05/03/2021
PAULO JACINTO;1;AL;05/03/2021
PENEDO;79;AL;05/03/2021
PIACABUCU;8;AL;05/03/2021
PILAR;21;AL;05/03/2021
PIRANHAS;10;AL;05/03/2021
POCO DAS TRINCHEIRAS;4;AL;05/03/2021
PORTO CALVO;25;AL;05/03/2021
PORTO REAL DO COLEGIO;6;AL;05/03/2021
QUEBRANGULO;5;AL;05/03/2021
RIO LARGO;59;AL;05/03/2021
ROTEIRO;8;AL;05/03/2021
SANTA LUZIA DO NORTE;5;AL;05/03/2021
SANTANA DO IPANEMA;11;AL;05/03/2021
SANTANA DO MUNDAU;3;AL;05/03/2021
SAO JOSE DA LAJE;35;AL;05/03/2021
SAO JOSE DA TAPERA;8;AL;05/03/2021
SAO LUIS DO QUITUNDE;23;AL;05/03/2021
SAO MIGUEL DOS CAMPOS;70;AL;05/03/2021
SAO MIGUEL DOS MILAGRES;3;AL;05/03/2021
SAO SEBASTIAO;7;AL;05/03/2021
SATUBA;25;AL;05/03/2021
SENADOR RUI PALMEIRA;6;AL;05/03/2021
TANQUE D'ARCA;2;AL;05/03/2021
TAQUARANA;7;AL;05/03/2021
TEOTONIO VILELA;49;AL;05/03/2021
TRAIPU;11;AL;05/03/2021
UNIAO DOS PALMARES;39;AL;05/03/2021
VICOSA;18;AL;05/03/2021
AGUA BRANCA;6;PB;05/03/2021
AGUIAR;1;PB;05/03/2021
ALAGOA GRANDE;44;PB;05/03/2021
ALAGOA NOVA;4;PB;05/03/2021
ALAGOINHA;6;PB;05/03/2021
ALHANDRA;8;PB;05/03/2021
APARECIDA;2;PB;05/03/2021
ARACAGI;6;PB;05/03/2021
ARARA;4;PB;05/03/2021
ARARUNA;5;PB;05/03/2021
AREIA;20;PB;05/03/2021
AREIA DE BARAUNAS;2;PB;05/03/2021
AREIAL;5;PB;05/03/2021
AROEIRAS;1;PB;05/03/2021
BAIA DA TRAICAO;2;PB;05/03/2021
BANANEIRAS;14;PB;05/03/2021
BARAUNA;2;PB;05/03/2021
BARRA DE SANTA ROSA;5;PB;05/03/2021
BARRA DE SANTANA;4;PB;05/03/2021
BARRA DE SAO MIGUEL;1;PB;05/03/2021
BAYEUX;65;PB;05/03/2021
BELEM;11;PB;05/03/2021
BELEM DO BREJO DO CRUZ;1;PB;05/03/2021
BOA VISTA;2;PB;05/03/2021
BOM JESUS;3;PB;05/03/2021
BOM SUCESSO;6;PB;05/03/2021
BOQUEIRAO;4;PB;05/03/2021
BORBOREMA;2;PB;05/03/2021
BREJO DO CRUZ;5;PB;05/03/2021
BREJO DOS SANTOS;2;PB;05/03/2021
CAAPORA;17;PB;05/03/2021
CABACEIRAS;3;PB;05/03/2021
CABEDELO;178;PB;05/03/2021
CACHOEIRA DOS INDIOS;1;PB;05/03/2021
CACIMBA DE AREIA;1;PB;05/03/2021
CACIMBA DE DENTRO;6;PB;05/03/2021
CACIMBAS;4;PB;05/03/2021
CAICARA;4;PB;05/03/2021
CAJAZEIRAS;95;PB;05/03/2021
CAJAZEIRINHAS;1;PB;05/03/2021
CAMPINA GRANDE;492;PB;05/03/2021
CAMPO DE SANTANA;1;PB;05/03/2021
CAPIM;5;PB;05/03/2021
CATINGUEIRA;2;PB;05/03/2021
CATOLE DO ROCHA;30;PB;05/03/2021
CONCEICAO;7;PB;05/03/2021
CONDADO;3;PB;05/03/2021
CONDE;5;PB;05/03/2021
CONGO;4;PB;05/03/2021
COREMAS;8;PB;05/03/2021
CRUZ DO ESPIRITO SANTO;2;PB;05/03/2021
CUITE;7;PB;05/03/2021
CUITEGI;6;PB;05/03/2021
CURRAL DE CIMA;1;PB;05/03/2021
DESTERRO;4;PB;05/03/2021
DIAMANTE;3;PB;05/03/2021
DONA INES;5;PB;05/03/2021
DUAS ESTRADAS;1;PB;05/03/2021
ESPERANCA;11;PB;05/03/2021
FAGUNDES;1;PB;05/03/2021
FREI MARTINHO;5;PB;05/03/2021
GADO BRAVO;1;PB;05/03/2021
GUARABIRA;56;PB;05/03/2021
GURINHEM;1;PB;05/03/2021
IBIARA;12;PB;05/03/2021
IGARACY;1;PB;05/03/2021
IMACULADA;3;PB;05/03/2021
INGA;4;PB;05/03/2021
ITABAIANA;27;PB;05/03/2021
ITAPORANGA;28;PB;05/03/2021
ITAPOROROCA;2;PB;05/03/2021
JACARAU;8;PB;05/03/2021
JERICO;8;PB;05/03/2021
JOAO PESSOA;1584;PB;05/03/2021
JUAREZ TAVORA;4;PB;05/03/2021
JUAZEIRINHO;7;PB;05/03/2021
JUNCO DO SERIDO;2;PB;05/03/2021
JURIPIRANGA;2;PB;05/03/2021
JURU;6;PB;05/03/2021
LAGOA;2;PB;05/03/2021
LAGOA DE DENTRO;3;PB;05/03/2021
LAGOA SECA;8;PB;05/03/2021
LASTRO;1;PB;05/03/2021
LIVRAMENTO;1;PB;05/03/2021
LUCENA;9;PB;05/03/2021
MAE D'AGUA;2;PB;05/03/2021
MAMANGUAPE;37;PB;05/03/2021
MANAIRA;4;PB;05/03/2021
MARI;3;PB;05/03/2021
MARIZOPOLIS;4;PB;05/03/2021
MASSARANDUBA;1;PB;05/03/2021
MATARACA;3;PB;05/03/2021
MATUREIA;3;PB;05/03/2021
MOGEIRO;1;PB;05/03/2021
MONTADAS;9;PB;05/03/2021
MONTEIRO;22;PB;05/03/2021
MULUNGU;2;PB;05/03/2021
NATUBA;1;PB;05/03/2021
NAZAREZINHO;1;PB;05/03/2021
NOVA OLINDA;1;PB;05/03/2021
NOVA PALMEIRA;1;PB;05/03/2021
OLHO D'AGUA;1;PB;05/03/2021
OURO VELHO;1;PB;05/03/2021
PASSAGEM;2;PB;05/03/2021
PATOS;158;PB;05/03/2021
PAULISTA;4;PB;05/03/2021
PEDRA LAVRADA;2;PB;05/03/2021
PEDRAS DE FOGO;15;PB;05/03/2021
PEDRO REGIS;1;PB;05/03/2021
PIANCO;21;PB;05/03/2021
PICUI;8;PB;05/03/2021
PILAR;4;PB;05/03/2021
PILOES;5;PB;05/03/2021
PILOEZINHOS;3;PB;05/03/2021
PIRPIRITUBA;4;PB;05/03/2021
PITIMBU;2;PB;05/03/2021
POCINHOS;2;PB;05/03/2021
POCO DANTAS;1;PB;05/03/2021
POMBAL;9;PB;05/03/2021
PRATA;1;PB;05/03/2021
PRINCESA ISABEL;12;PB;05/03/2021
PUXINANA;7;PB;05/03/2021
QUEIMADAS;7;PB;05/03/2021
QUIXABA;2;PB;05/03/2021
REMIGIO;11;PB;05/03/2021
RIACHAO DO POCO;2;PB;05/03/2021
RIACHO DOS CAVALOS;1;PB;05/03/2021
RIO TINTO;6;PB;05/03/2021
SALGADO DE SAO FELIX;2;PB;05/03/2021
SANTA CECILIA;1;PB;05/03/2021
SANTA CRUZ;2;PB;05/03/2021
SANTA HELENA;3;PB;05/03/2021
SANTA INES;1;PB;05/03/2021
SANTA LUZIA;12;PB;05/03/2021
SANTA RITA;110;PB;05/03/2021
SANTA TERESINHA;2;PB;05/03/2021
SANTANA DE MANGUEIRA;7;PB;05/03/2021
SANTANA DOS GARROTES;2;PB;05/03/2021
SAO BENTINHO;1;PB;05/03/2021
SAO BENTO;8;PB;05/03/2021
SAO FRANCISCO;2;PB;05/03/2021
SAO JOAO DO CARIRI;1;PB;05/03/2021
SAO JOAO DO RIO DO PEIXE;20;PB;05/03/2021
SAO JOSE DA LAGOA TAPADA;1;PB;05/03/2021
SAO JOSE DE CAIANA;4;PB;05/03/2021
SAO JOSE DE ESPINHARAS;1;PB;05/03/2021
SAO JOSE DE PIRANHAS;16;PB;05/03/2021
SAO JOSE DE PRINCESA;3;PB;05/03/2021
SAO JOSE DO BONFIM;2;PB;05/03/2021
SAO JOSE DO BREJO DO CRUZ;3;PB;05/03/2021
SAO JOSE DOS CORDEIROS;1;PB;05/03/2021
SAO JOSE DOS RAMOS;1;PB;05/03/2021
SAO MAMEDE;4;PB;05/03/2021
SAO MIGUEL DE TAIPU;4;PB;05/03/2021
SAO SEBASTIAO DE LAGOA DE ROCA;9;PB;05/03/2021
SAO VICENTE DO SERIDO;1;PB;05/03/2021
SAPE;16;PB;05/03/2021
SERRA BRANCA;8;PB;05/03/2021
SERRA GRANDE;3;PB;05/03/2021
SERRARIA;2;PB;05/03/2021
SOBRADO;1;PB;05/03/2021
SOLANEA;28;PB;05/03/2021
SOLEDADE;8;PB;05/03/2021
SOUSA;67;PB;05/03/2021
SUME;15;PB;05/03/2021
TAPEROA;1;PB;05/03/2021
TAVARES;12;PB;05/03/2021
TEIXEIRA;11;PB;05/03/2021
TRIUNFO;6;PB;05/03/2021
UIRAUNA;14;PB;05/03/2021
UMBUZEIRO;1;PB;05/03/2021
VARZEA;2;PB;05/03/2021
VIEIROPOLIS;1;PB;05/03/2021
ZABELE;1;PB;05/03/2021
ABREU E LIMA;124;PE;05/03/2021
AFOGADOS DA INGAZEIRA;22;PE;05/03/2021
AFRANIO;8;PE;05/03/2021
AGRESTINA;19;PE;05/03/2021
AGUA PRETA;16;PE;05/03/2021
AGUAS BELAS;18;PE;05/03/2021
ALAGOINHA;29;PE;05/03/2021
ALIANCA;26;PE;05/03/2021
ALTINHO;15;PE;05/03/2021
AMARAJI;14;PE;05/03/2021
ANGELIM;9;PE;05/03/2021
ARACOIABA;21;PE;05/03/2021
ARARIPINA;41;PE;05/03/2021
ARCOVERDE;79;PE;05/03/2021
BARRA DE GUABIRABA;4;PE;05/03/2021
BARREIROS;40;PE;05/03/2021
BELEM DE MARIA;1;PE;05/03/2021
BELEM DE SAO FRANCISCO;9;PE;05/03/2021
BELO JARDIM;72;PE;05/03/2021
BETANIA;10;PE;05/03/2021
BEZERROS;45;PE;05/03/2021
BODOCO;5;PE;05/03/2021
BOM CONSELHO;16;PE;05/03/2021
BOM JARDIM;49;PE;05/03/2021
BONITO;10;PE;05/03/2021
BREJAO;4;PE;05/03/2021
BREJINHO;4;PE;05/03/2021
BREJO DA MADRE DE DEUS;11;PE;05/03/2021
BUENOS AIRES;5;PE;05/03/2021
BUIQUE;5;PE;05/03/2021
CABO DE SANTO AGOSTINHO;252;PE;05/03/2021
CABROBO;18;PE;05/03/2021
CACHOEIRINHA;4;PE;05/03/2021
CAETES;4;PE;05/03/2021
CALCADO;10;PE;05/03/2021
CALUMBI;3;PE;05/03/2021
CAMARAGIBE;203;PE;05/03/2021
CAMOCIM DE SAO FELIX;12;PE;05/03/2021
CAMUTANGA;6;PE;05/03/2021
CANHOTINHO;7;PE;05/03/2021
CAPOEIRAS;1;PE;05/03/2021
CARNAIBA;13;PE;05/03/2021
CARNAUBEIRA DA PENHA;5;PE;05/03/2021
CARPINA;99;PE;05/03/2021
CARUARU;346;PE;05/03/2021
CASINHAS;3;PE;05/03/2021
CATENDE;35;PE;05/03/2021
CEDRO;9;PE;05/03/2021
CHA DE ALEGRIA;2;PE;05/03/2021
CHA GRANDE;8;PE;05/03/2021
CONDADO;21;PE;05/03/2021
CORRENTES;4;PE;05/03/2021
CORTES;4;PE;05/03/2021
CUMARU;2;PE;05/03/2021
CUPIRA;9;PE;05/03/2021
CUSTODIA;43;PE;05/03/2021
DORMENTES;24;PE;05/03/2021
ESCADA;70;PE;05/03/2021
EXU;12;PE;05/03/2021
FEIRA NOVA;15;PE;05/03/2021
FERNANDO DE NORONHA;7;PE;05/03/2021
FERREIROS;7;PE;05/03/2021
FLORES;12;PE;05/03/2021
FLORESTA;25;PE;05/03/2021
FREI MIGUELINHO;4;PE;05/03/2021
GAMELEIRA;9;PE;05/03/2021
GARANHUNS;160;PE;05/03/2021
GLORIA DO GOITA;4;PE;05/03/2021
GOIANA;116;PE;05/03/2021
GRANITO;3;PE;05/03/2021
GRAVATA;56;PE;05/03/2021
IATI;4;PE;05/03/2021
IBIMIRIM;22;PE;05/03/2021
IGARASSU;132;PE;05/03/2021
IGUARACI;7;PE;05/03/2021
ILHA DE ITAMARACA;13;PE;05/03/2021
INAJA;8;PE;05/03/2021
INGAZEIRA;3;PE;05/03/2021
IPOJUCA;61;PE;05/03/2021
IPUBI;5;PE;05/03/2021
ITACURUBA;7;PE;05/03/2021
ITAIBA;8;PE;05/03/2021
ITAMBE;16;PE;05/03/2021
ITAPETIM;10;PE;05/03/2021
ITAPISSUMA;19;PE;05/03/2021
ITAQUITINGA;8;PE;05/03/2021
JABOATAO DOS GUARARAPES;963;PE;05/03/2021
JAQUEIRA;1;PE;05/03/2021
JATAUBA;6;PE;05/03/2021
JATOBA;9;PE;05/03/2021
JOAO ALFREDO;30;PE;05/03/2021
JOAQUIM NABUCO;5;PE;05/03/2021
JUCATI;4;PE;05/03/2021
JUPI;8;PE;05/03/2021
JUREMA;1;PE;05/03/2021
LAGOA DO CARRO;13;PE;05/03/2021
LAGOA DO ITAENGA;20;PE;05/03/2021
LAGOA DOS GATOS;7;PE;05/03/2021
LAGOA GRANDE;9;PE;05/03/2021
LAJEDO;8;PE;05/03/2021
LIMOEIRO;90;PE;05/03/2021
MACAPARANA;7;PE;05/03/2021
MACHADOS;7;PE;05/03/2021
MANARI;3;PE;05/03/2021
MARAIAL;2;PE;05/03/2021
MIRANDIBA;9;PE;05/03/2021
MOREILANDIA;12;PE;05/03/2021
MORENO;67;PE;05/03/2021
NAZARE DA MATA;42;PE;05/03/2021
OLINDA;627;PE;05/03/2021
OROBO;10;PE;05/03/2021
OROCO;8;PE;05/03/2021
OURICURI;53;PE;05/03/2021
PALMARES;56;PE;05/03/2021
PALMEIRINA;2;PE;05/03/2021
PANELAS;5;PE;05/03/2021
PARANATAMA;3;PE;05/03/2021
PARNAMIRIM;29;PE;05/03/2021
PASSIRA;14;PE;05/03/2021
PAUDALHO;27;PE;05/03/2021
PAULISTA;583;PE;05/03/2021
PEDRA;7;PE;05/03/2021
PESQUEIRA;47;PE;05/03/2021
PETROLANDIA;30;PE;05/03/2021
PETROLINA;498;PE;05/03/2021
POCAO;1;PE;05/03/2021
POMBOS;23;PE;05/03/2021
PRIMAVERA;7;PE;05/03/2021
QUIPAPA;3;PE;05/03/2021
QUIXABA;1;PE;05/03/2021
RECIFE;2685;PE;05/03/2021
RIACHO DAS ALMAS;10;PE;05/03/2021
RIBEIRAO;26;PE;05/03/2021
RIO FORMOSO;29;PE;05/03/2021
SAIRE;3;PE;05/03/2021
SALGADINHO;9;PE;05/03/2021
SALGUEIRO;68;PE;05/03/2021
SALOA;3;PE;05/03/2021
SANHARO;30;PE;05/03/2021
SANTA CRUZ;7;PE;05/03/2021
SANTA CRUZ DA BAIXA VERDE;10;PE;05/03/2021
SANTA CRUZ DO CAPIBARIBE;44;PE;05/03/2021
SANTA FILOMENA;9;PE;05/03/2021
SANTA MARIA DA BOA VISTA;26;PE;05/03/2021
SANTA MARIA DO CAMBUCA;1;PE;05/03/2021
SANTA TEREZINHA;16;PE;05/03/2021
SAO BENEDITO DO SUL;2;PE;05/03/2021
SAO BENTO DO UNA;13;PE;05/03/2021
SAO CAITANO;14;PE;05/03/2021
SAO JOAO;5;PE;05/03/2021
SAO JOSE DA COROA GRANDE;13;PE;05/03/2021
SAO JOSE DO BELMONTE;50;PE;05/03/2021
SAO JOSE DO EGITO;24;PE;05/03/2021
SAO LOURENCO DA MATA;118;PE;05/03/2021
SERRA TALHADA;125;PE;05/03/2021
SERRITA;3;PE;05/03/2021
SERTANIA;23;PE;05/03/2021
SIRINHAEM;32;PE;05/03/2021
SOLIDAO;7;PE;05/03/2021
SURUBIM;44;PE;05/03/2021
TABIRA;20;PE;05/03/2021
TACAIMBO;9;PE;05/03/2021
TACARATU;6;PE;05/03/2021
TAMANDARE;18;PE;05/03/2021
TAQUARITINGA DO NORTE;7;PE;05/03/2021
TEREZINHA;7;PE;05/03/2021
TERRA NOVA;9;PE;05/03/2021
TIMBAUBA;19;PE;05/03/2021
TORITAMA;10;PE;05/03/2021
TRACUNHAEM;5;PE;05/03/2021
TRINDADE;22;PE;05/03/2021
TRIUNFO;21;PE;05/03/2021
TUPANATINGA;9;PE;05/03/2021
TUPARETAMA;7;PE;05/03/2021
VENTUROSA;19;PE;05/03/2021
VERDEJANTE;6;PE;05/03/2021
VERTENTE DO LERIO;7;PE;05/03/2021
VERTENTES;4;PE;05/03/2021
VICENCIA;25;PE;05/03/2021
VITORIA DE SANTO ANTAO;117;PE;05/03/2021
XEXEU;8;PE;05/03/2021
ABARE;2;BA;06/03/2021
ACAJUTIBA;4;BA;06/03/2021
ADUSTINA;1;BA;06/03/2021
ALAGOINHAS;153;BA;06/03/2021
ALCOBACA;1;BA;06/03/2021
AMARGOSA;11;BA;06/03/2021
AMELIA RODRIGUES;14;BA;06/03/2021
ANDORINHA;4;BA;06/03/2021
ANGICAL;2;BA;06/03/2021
ANGUERA;1;BA;06/03/2021
APORA;1;BA;06/03/2021
ARACAS;3;BA;06/03/2021
ARACI;2;BA;06/03/2021
ARAMARI;3;BA;06/03/2021
ARATUIPE;1;BA;06/03/2021
BAIANOPOLIS;5;BA;06/03/2021
BANZAE;1;BA;06/03/2021
BARRA;13;BA;06/03/2021
BARRA DA ESTIVA;5;BA;06/03/2021
BARRA DO CHOCA;4;BA;06/03/2021
BARRA DO MENDES;1;BA;06/03/2021
BARRA DO ROCHA;1;BA;06/03/2021
BARREIRAS;91;BA;06/03/2021
BARRO ALTO;1;BA;06/03/2021
BARRO PRETO;1;BA;06/03/2021
BARROCAS;9;BA;06/03/2021
BELMONTE;7;BA;06/03/2021
BELO CAMPO;3;BA;06/03/2021
BOA NOVA;1;BA;06/03/2021
BOA VISTA DO TUPIM;4;BA;06/03/2021
BOM JESUS DA LAPA;28;BA;06/03/2021
BONITO;5;BA;06/03/2021
BOQUIRA;3;BA;06/03/2021
BREJOES;3;BA;06/03/2021
BRUMADO;13;BA;06/03/2021
BUERAREMA;3;BA;06/03/2021
BURITIRAMA;5;BA;06/03/2021
CACHOEIRA;15;BA;06/03/2021
CACULE;6;BA;06/03/2021
CAEM;3;BA;06/03/2021
CAETITE;13;BA;06/03/2021
CAFARNAUM;2;BA;06/03/2021
CALDEIRAO GRANDE;1;BA;06/03/2021
CAMACAN;6;BA;06/03/2021
CAMACARI;445;BA;06/03/2021
CAMAMU;2;BA;06/03/2021
CAMPO ALEGRE DE LOURDES;5;BA;06/03/2021
CAMPO FORMOSO;7;BA;06/03/2021
CANARANA;9;BA;06/03/2021
CANAVIEIRAS;4;BA;06/03/2021
CANDEAL;1;BA;06/03/2021
CANDEIAS;138;BA;06/03/2021
CANDIBA;3;BA;06/03/2021
CANDIDO SALES;4;BA;06/03/2021
CANSANCAO;1;BA;06/03/2021
CAPELA DO ALTO ALEGRE;2;BA;06/03/2021
CAPIM GROSSO;4;BA;06/03/2021
CARAVELAS;3;BA;06/03/2021
CARDEAL DA SILVA;2;BA;06/03/2021
CARINHANHA;1;BA;06/03/2021
CASA NOVA;12;BA;06/03/2021
CASTRO ALVES;2;BA;06/03/2021
CATU;86;BA;06/03/2021
CENTRAL;3;BA;06/03/2021
CICERO DANTAS;1;BA;06/03/2021
CIPO;9;BA;06/03/2021
COARACI;1;BA;06/03/2021
COCOS;1;BA;06/03/2021
CONCEICAO DA FEIRA;10;BA;06/03/2021
CONCEICAO DO ALMEIDA;12;BA;06/03/2021
CONCEICAO DO COITE;10;BA;06/03/2021
CONCEICAO DO JACUIPE;18;BA;06/03/2021
CONDE;2;BA;06/03/2021
CONDEUBA;3;BA;06/03/2021
CONTENDAS DO SINCORA;3;BA;06/03/2021
CORACAO DE MARIA;3;BA;06/03/2021
CORDEIROS;2;BA;06/03/2021
CORRENTINA;21;BA;06/03/2021
COTEGIPE;1;BA;06/03/2021
CRISOPOLIS;4;BA;06/03/2021
CRISTOPOLIS;7;BA;06/03/2021
CRUZ DAS ALMAS;20;BA;06/03/2021
CURACA;10;BA;06/03/2021
DIAS D'AVILA;89;BA;06/03/2021
DOM BASILIO;2;BA;06/03/2021
DOM MACEDO COSTA;1;BA;06/03/2021
ELISIO MEDRADO;2;BA;06/03/2021
ENCRUZILHADA;9;BA;06/03/2021
ENTRE RIOS;17;BA;06/03/2021
ERICO CARDOSO;1;BA;06/03/2021
ESPLANADA;10;BA;06/03/2021
EUCLIDES DA CUNHA;20;BA;06/03/2021
EUNAPOLIS;65;BA;06/03/2021
FEIRA DE SANTANA;433;BA;06/03/2021
FLORESTA AZUL;1;BA;06/03/2021
FORMOSA DO RIO PRETO;1;BA;06/03/2021
GANDU;1;BA;06/03/2021
GENTIO DO OURO;8;BA;06/03/2021
GLORIA;3;BA;06/03/2021
GOVERNADOR MANGABEIRA;11;BA;06/03/2021
GUANAMBI;51;BA;06/03/2021
GUARATINGA;1;BA;06/03/2021
HELIOPOLIS;8;BA;06/03/2021
IACU;5;BA;06/03/2021
IBICARAI;4;BA;06/03/2021
IBICOARA;3;BA;06/03/2021
IBIPEBA;2;BA;06/03/2021
IBIRAPITANGA;2;BA;06/03/2021
IBIRAPUA;1;BA;06/03/2021
IBIRATAIA;1;BA;06/03/2021
IBITIARA;4;BA;06/03/2021
IBITITA;2;BA;06/03/2021
IBOTIRAMA;3;BA;06/03/2021
ICHU;1;BA;06/03/2021
IGAPORA;1;BA;06/03/2021
IGRAPIUNA;1;BA;06/03/2021
ILHEUS;134;BA;06/03/2021
INHAMBUPE;6;BA;06/03/2021
IPIAU;20;BA;06/03/2021
IPIRA;5;BA;06/03/2021
IRAJUBA;2;BA;06/03/2021
IRAMAIA;2;BA;06/03/2021
