Município;Total;UF;Data
JAPOATA;3;SE;28/05/2020
LAGARTO;44;SE;28/05/2020
LARANJEIRAS;8;SE;28/05/2020
MACAMBIRA;3;SE;28/05/2020
MALHADA DOS BOIS;2;SE;28/05/2020
MALHADOR;1;SE;28/05/2020
MARUIM;3;SE;28/05/2020
MONTE ALEGRE DE SERGIPE;1;SE;28/05/2020
NEOPOLIS;5;SE;28/05/2020
NOSSA SENHORA APARECIDA;1;SE;28/05/2020
NOSSA SENHORA DA GLORIA;9;SE;28/05/2020
NOSSA SENHORA DAS DORES;6;SE;28/05/2020
NOSSA SENHORA DE LOURDES;1;SE;28/05/2020
NOSSA SENHORA DO SOCORRO;57;SE;28/05/2020
PACATUBA;1;SE;28/05/2020
PIRAMBU;4;SE;28/05/2020
POCO REDONDO;4;SE;28/05/2020
POCO VERDE;5;SE;28/05/2020
PORTO DA FOLHA;3;SE;28/05/2020
PROPRIA;7;SE;28/05/2020
RIACHAO DO DANTAS;1;SE;28/05/2020
RIACHUELO;2;SE;28/05/2020
RIBEIROPOLIS;3;SE;28/05/2020
ROSARIO DO CATETE;5;SE;28/05/2020
SALGADO;5;SE;28/05/2020
SANTANA DO SAO FRANCISCO;1;SE;28/05/2020
SAO CRISTOVAO;40;SE;28/05/2020
SAO DOMINGOS;3;SE;28/05/2020
SAO FRANCISCO;2;SE;28/05/2020
SIMAO DIAS;8;SE;28/05/2020
TOBIAS BARRETO;15;SE;28/05/2020
UMBAUBA;7;SE;28/05/2020
ABAIRA;3;BA;29/05/2020
ABARE;4;BA;29/05/2020
ACAJUTIBA;5;BA;29/05/2020
AGUA FRIA;4;BA;29/05/2020
ALAGOINHAS;91;BA;29/05/2020
ALCOBACA;5;BA;29/05/2020
ALMADINA;5;BA;29/05/2020
AMARGOSA;9;BA;29/05/2020
AMELIA RODRIGUES;9;BA;29/05/2020
AMERICA DOURADA;2;BA;29/05/2020
ANDARAI;3;BA;29/05/2020
ANDORINHA;6;BA;29/05/2020
ANGICAL;5;BA;29/05/2020
ANGUERA;3;BA;29/05/2020
ANTAS;8;BA;29/05/2020
ANTONIO CARDOSO;1;BA;29/05/2020
ANTONIO GONCALVES;1;BA;29/05/2020
APORA;2;BA;29/05/2020
ARACAS;4;BA;29/05/2020
ARACATU;4;BA;29/05/2020
ARACI;8;BA;29/05/2020
ARAMARI;2;BA;29/05/2020
ARATACA;2;BA;29/05/2020
ARATUIPE;2;BA;29/05/2020
BAIANOPOLIS;1;BA;29/05/2020
BANZAE;2;BA;29/05/2020
BARRA;25;BA;29/05/2020
BARRA DA ESTIVA;7;BA;29/05/2020
BARRA DO CHOCA;4;BA;29/05/2020
BARRA DO ROCHA;1;BA;29/05/2020
BARREIRAS;100;BA;29/05/2020
BARRO ALTO;1;BA;29/05/2020
BARRO PRETO;2;BA;29/05/2020
BARROCAS;2;BA;29/05/2020
BELMONTE;2;BA;29/05/2020
BELO CAMPO;1;BA;29/05/2020
BIRITINGA;3;BA;29/05/2020
BOA NOVA;1;BA;29/05/2020
BOA VISTA DO TUPIM;4;BA;29/05/2020
BOM JESUS DA LAPA;20;BA;29/05/2020
BOM JESUS DA SERRA;2;BA;29/05/2020
BONITO;8;BA;29/05/2020
BOQUIRA;25;BA;29/05/2020
BREJOLANDIA;2;BA;29/05/2020
BRUMADO;41;BA;29/05/2020
BUERAREMA;3;BA;29/05/2020
BURITIRAMA;1;BA;29/05/2020
CAATIBA;2;BA;29/05/2020
CABACEIRAS DO PARAGUACU;2;BA;29/05/2020
CACHOEIRA;9;BA;29/05/2020
CACULE;7;BA;29/05/2020
CAETANOS;3;BA;29/05/2020
CAETITE;24;BA;29/05/2020
CAFARNAUM;2;BA;29/05/2020
CAIRU;4;BA;29/05/2020
CALDEIRAO GRANDE;3;BA;29/05/2020
CAMACAN;10;BA;29/05/2020
CAMACARI;199;BA;29/05/2020
CAMAMU;11;BA;29/05/2020
CAMPO FORMOSO;24;BA;29/05/2020
CANAPOLIS;2;BA;29/05/2020
CANARANA;4;BA;29/05/2020
CANAVIEIRAS;9;BA;29/05/2020
CANDEAL;7;BA;29/05/2020
CANDEIAS;55;BA;29/05/2020
CANDIBA;1;BA;29/05/2020
CANDIDO SALES;2;BA;29/05/2020
CANSANCAO;6;BA;29/05/2020
CANUDOS;1;BA;29/05/2020
CAPELA DO ALTO ALEGRE;3;BA;29/05/2020
CAPIM GROSSO;39;BA;29/05/2020
CARAIBAS;2;BA;29/05/2020
CARAVELAS;2;BA;29/05/2020
CARINHANHA;4;BA;29/05/2020
CASA NOVA;8;BA;29/05/2020
CASTRO ALVES;4;BA;29/05/2020
CATU;19;BA;29/05/2020
CENTRAL;2;BA;29/05/2020
CHORROCHO;3;BA;29/05/2020
CICERO DANTAS;8;BA;29/05/2020
CIPO;3;BA;29/05/2020
COARACI;13;BA;29/05/2020
COCOS;1;BA;29/05/2020
CONCEICAO DA FEIRA;3;BA;29/05/2020
CONCEICAO DO ALMEIDA;8;BA;29/05/2020
CONCEICAO DO COITE;30;BA;29/05/2020
CONCEICAO DO JACUIPE;4;BA;29/05/2020
CONDE;4;BA;29/05/2020
CONDEUBA;3;BA;29/05/2020
CORACAO DE MARIA;5;BA;29/05/2020
CORDEIROS;2;BA;29/05/2020
CORIBE;2;BA;29/05/2020
CORRENTINA;5;BA;29/05/2020
CRAVOLANDIA;1;BA;29/05/2020
CRISOPOLIS;5;BA;29/05/2020
CRISTOPOLIS;2;BA;29/05/2020
CRUZ DAS ALMAS;42;BA;29/05/2020
CURACA;2;BA;29/05/2020
DIAS D'AVILA;20;BA;29/05/2020
DOM BASILIO;3;BA;29/05/2020
ELISIO MEDRADO;1;BA;29/05/2020
ENCRUZILHADA;1;BA;29/05/2020
ENTRE RIOS;8;BA;29/05/2020
ESPLANADA;5;BA;29/05/2020
EUCLIDES DA CUNHA;11;BA;29/05/2020
EUNAPOLIS;45;BA;29/05/2020
FATIMA;3;BA;29/05/2020
FEIRA DA MATA;2;BA;29/05/2020
FEIRA DE SANTANA;336;BA;29/05/2020
FILADELFIA;4;BA;29/05/2020
FIRMINO ALVES;1;BA;29/05/2020
FLORESTA AZUL;2;BA;29/05/2020
FORMOSA DO RIO PRETO;8;BA;29/05/2020
GANDU;7;BA;29/05/2020
GAVIAO;1;BA;29/05/2020
GLORIA;3;BA;29/05/2020
GOVERNADOR MANGABEIRA;4;BA;29/05/2020
GUAJERU;2;BA;29/05/2020
GUANAMBI;42;BA;29/05/2020
GUARATINGA;3;BA;29/05/2020
IACU;4;BA;29/05/2020
IBIASSUCE;2;BA;29/05/2020
IBICARAI;6;BA;29/05/2020
IBICOARA;3;BA;29/05/2020
IBICUI;1;BA;29/05/2020
IBIPEBA;2;BA;29/05/2020
IBIRAPITANGA;6;BA;29/05/2020
IBIRAPUA;5;BA;29/05/2020
IBIRATAIA;4;BA;29/05/2020
IBITIARA;1;BA;29/05/2020
IBITITA;1;BA;29/05/2020
IBOTIRAMA;7;BA;29/05/2020
IGAPORA;7;BA;29/05/2020
IGRAPIUNA;2;BA;29/05/2020
IGUAI;3;BA;29/05/2020
ILHEUS;103;BA;29/05/2020
INHAMBUPE;5;BA;29/05/2020
IPECAETA;4;BA;29/05/2020
IPIAU;10;BA;29/05/2020
IPIRA;6;BA;29/05/2020
IPUPIARA;1;BA;29/05/2020
IRAMAIA;1;BA;29/05/2020
IRAQUARA;7;BA;29/05/2020
IRARA;6;BA;29/05/2020
IRECE;29;BA;29/05/2020
ITABELA;10;BA;29/05/2020
ITABERABA;29;BA;29/05/2020
ITABUNA;116;BA;29/05/2020
ITACARE;10;BA;29/05/2020
ITAETE;1;BA;29/05/2020
ITAGI;1;BA;29/05/2020
ITAGIBA;2;BA;29/05/2020
ITAGIMIRIM;5;BA;29/05/2020
ITAGUACU DA BAHIA;1;BA;29/05/2020
ITAJU DO COLONIA;2;BA;29/05/2020
ITAJUIPE;4;BA;29/05/2020
ITAMARAJU;11;BA;29/05/2020
ITAMBE;5;BA;29/05/2020
ITANHEM;7;BA;29/05/2020
ITAPARICA;5;BA;29/05/2020
ITAPE;2;BA;29/05/2020
ITAPEBI;3;BA;29/05/2020
ITAPETINGA;32;BA;29/05/2020
ITAPICURU;3;BA;29/05/2020
ITAPITANGA;1;BA;29/05/2020
ITAQUARA;1;BA;29/05/2020
ITARANTIM;2;BA;29/05/2020
ITATIM;5;BA;29/05/2020
ITIUBA;8;BA;29/05/2020
ITORORO;7;BA;29/05/2020
ITUACU;5;BA;29/05/2020
ITUBERA;7;BA;29/05/2020
IUIU;6;BA;29/05/2020
JABORANDI;1;BA;29/05/2020
JACOBINA;30;BA;29/05/2020
JAGUAQUARA;13;BA;29/05/2020
JAGUARARI;9;BA;29/05/2020
JAGUARIPE;5;BA;29/05/2020
JANDAIRA;1;BA;29/05/2020
JEQUIE;57;BA;29/05/2020
JEREMOABO;5;BA;29/05/2020
JITAUNA;1;BA;29/05/2020
JOAO DOURADO;1;BA;29/05/2020
JUAZEIRO;87;BA;29/05/2020
JUSSARA;1;BA;29/05/2020
JUSSARI;1;BA;29/05/2020
LAGEDO DO TABOCAL;1;BA;29/05/2020
LAGOA REAL;2;BA;29/05/2020
LAJE;4;BA;29/05/2020
LAJEDAO;1;BA;29/05/2020
LAJEDINHO;3;BA;29/05/2020
LAPAO;2;BA;29/05/2020
LAURO DE FREITAS;178;BA;29/05/2020
LENCOIS;5;BA;29/05/2020
LICINIO DE ALMEIDA;1;BA;29/05/2020
LIVRAMENTO DE NOSSA SENHORA;7;BA;29/05/2020
LUIS EDUARDO MAGALHAES;60;BA;29/05/2020
MACAJUBA;1;BA;29/05/2020
MACARANI;5;BA;29/05/2020
MACAUBAS;6;BA;29/05/2020
MACURURE;4;BA;29/05/2020
MADRE DE DEUS;7;BA;29/05/2020
MAIRI;2;BA;29/05/2020
MALHADA DE PEDRAS;1;BA;29/05/2020
MANOEL VITORINO;2;BA;29/05/2020
MANSIDAO;2;BA;29/05/2020
MARACAS;26;BA;29/05/2020
MARAGOGIPE;6;BA;29/05/2020
MARAU;1;BA;29/05/2020
MARCIONILIO SOUZA;5;BA;29/05/2020
MASCOTE;2;BA;29/05/2020
MATA DE SAO JOAO;12;BA;29/05/2020
MATINA;1;BA;29/05/2020
MEDEIROS NETO;9;BA;29/05/2020
MIGUEL CALMON;6;BA;29/05/2020
MILAGRES;5;BA;29/05/2020
MIRANGABA;1;BA;29/05/2020
MIRANTE;2;BA;29/05/2020
MONTE SANTO;4;BA;29/05/2020
MORRO DO CHAPEU;6;BA;29/05/2020
MORTUGABA;1;BA;29/05/2020
MUCUGE;1;BA;29/05/2020
MUCURI;15;BA;29/05/2020
MULUNGU DO MORRO;1;BA;29/05/2020
MUNDO NOVO;1;BA;29/05/2020
MUNIZ FERREIRA;2;BA;29/05/2020
MUQUEM DO SAO FRANCISCO;2;BA;29/05/2020
MURITIBA;9;BA;29/05/2020
MUTUIPE;1;BA;29/05/2020
NAZARE;10;BA;29/05/2020
NILO PECANHA;2;BA;29/05/2020
NORDESTINA;2;BA;29/05/2020
NOVA CANAA;4;BA;29/05/2020
NOVA FATIMA;1;BA;29/05/2020
NOVA IBIA;1;BA;29/05/2020
NOVA VICOSA;16;BA;29/05/2020
NOVO TRIUNFO;6;BA;29/05/2020
OLIVEIRA DOS BREJINHOS;2;BA;29/05/2020
OURICANGAS;1;BA;29/05/2020
PALMAS DE MONTE ALTO;5;BA;29/05/2020
PALMEIRAS;6;BA;29/05/2020
PARAMIRIM;4;BA;29/05/2020
PARATINGA;2;BA;29/05/2020
PARIPIRANGA;5;BA;29/05/2020
PAU BRASIL;4;BA;29/05/2020
PAULO AFONSO;63;BA;29/05/2020
PE DE SERRA;6;BA;29/05/2020
PIATA;7;BA;29/05/2020
PILAO ARCADO;7;BA;29/05/2020
PINDAI;2;BA;29/05/2020
PINDOBACU;6;BA;29/05/2020
PINTADAS;1;BA;29/05/2020
PIRAI DO NORTE;1;BA;29/05/2020
PIRITIBA;2;BA;29/05/2020
PLANALTINO;2;BA;29/05/2020
PLANALTO;7;BA;29/05/2020
POCOES;5;BA;29/05/2020
POJUCA;14;BA;29/05/2020
PONTO NOVO;2;BA;29/05/2020
PORTO SEGURO;77;BA;29/05/2020
POTIRAGUA;4;BA;29/05/2020
PRADO;3;BA;29/05/2020
PRESIDENTE DUTRA;3;BA;29/05/2020
PRESIDENTE JANIO QUADROS;2;BA;29/05/2020
PRESIDENTE TANCREDO NEVES;5;BA;29/05/2020
QUEIMADAS;4;BA;29/05/2020
RAFAEL JAMBEIRO;5;BA;29/05/2020
REMANSO;11;BA;29/05/2020
RETIROLANDIA;7;BA;29/05/2020
RIACHAO DO JACUIPE;7;BA;29/05/2020
RIACHO DE SANTANA;3;BA;29/05/2020
RIBEIRA DO AMPARO;3;BA;29/05/2020
RIBEIRA DO POMBAL;22;BA;29/05/2020
RIBEIRAO DO LARGO;1;BA;29/05/2020
RIO DE CONTAS;4;BA;29/05/2020
RIO DO ANTONIO;1;BA;29/05/2020
RIO DO PIRES;2;BA;29/05/2020
RIO REAL;6;BA;29/05/2020
RODELAS;4;BA;29/05/2020
RUY BARBOSA;10;BA;29/05/2020
SALINAS DA MARGARIDA;2;BA;29/05/2020
SALVADOR;2192;BA;29/05/2020
SANTA BARBARA;2;BA;29/05/2020
SANTA CRUZ CABRALIA;6;BA;29/05/2020
SANTA INES;2;BA;29/05/2020
SANTA LUZIA;3;BA;29/05/2020
SANTA MARIA DA VITORIA;25;BA;29/05/2020
SANTA RITA DE CASSIA;3;BA;29/05/2020
SANTA TERESINHA;1;BA;29/05/2020
SANTALUZ;6;BA;29/05/2020
SANTANA;6;BA;29/05/2020
SANTANOPOLIS;2;BA;29/05/2020
SANTO AMARO;23;BA;29/05/2020
SANTO ANTONIO DE JESUS;25;BA;29/05/2020
SANTO ESTEVAO;20;BA;29/05/2020
SAO DESIDERIO;11;BA;29/05/2020
SAO DOMINGOS;2;BA;29/05/2020
SAO FELIX;4;BA;29/05/2020
SAO FELIX DO CORIBE;7;BA;29/05/2020
SAO FRANCISCO DO CONDE;23;BA;29/05/2020
SAO GABRIEL;10;BA;29/05/2020
SAO GONCALO DOS CAMPOS;5;BA;29/05/2020
SAO JOSE DA VITORIA;1;BA;29/05/2020
SAO JOSE DO JACUIPE;7;BA;29/05/2020
SAO SEBASTIAO DO PASSE;19;BA;29/05/2020
SAPEACU;22;BA;29/05/2020
SATIRO DIAS;1;BA;29/05/2020
SAUBARA;1;BA;29/05/2020
SAUDE;1;BA;29/05/2020
SEABRA;17;BA;29/05/2020
SEBASTIAO LARANJEIRAS;2;BA;29/05/2020
SENHOR DO BONFIM;41;BA;29/05/2020
SENTO SE;11;BA;29/05/2020
SERRA DO RAMALHO;6;BA;29/05/2020
SERRA DOURADA;4;BA;29/05/2020
SERRA PRETA;2;BA;29/05/2020
SERRINHA;33;BA;29/05/2020
SERROLANDIA;2;BA;29/05/2020
SIMOES FILHO;52;BA;29/05/2020
SITIO DO QUINTO;2;BA;29/05/2020
SOBRADINHO;5;BA;29/05/2020
SOUTO SOARES;1;BA;29/05/2020
TANHACU;3;BA;29/05/2020
TANQUE NOVO;1;BA;29/05/2020
TANQUINHO;3;BA;29/05/2020
TAPEROA;4;BA;29/05/2020
TAPIRAMUTA;2;BA;29/05/2020
TEIXEIRA DE FREITAS;67;BA;29/05/2020
TEODORO SAMPAIO;1;BA;29/05/2020
TEOFILANDIA;5;BA;29/05/2020
TERRA NOVA;2;BA;29/05/2020
TUCANO;11;BA;29/05/2020
UAUA;14;BA;29/05/2020
UBAIRA;1;BA;29/05/2020
UBAITABA;5;BA;29/05/2020
UBATA;8;BA;29/05/2020
UIBAI;4;BA;29/05/2020
UMBURANAS;1;BA;29/05/2020
UNA;5;BA;29/05/2020
URUCUCA;5;BA;29/05/2020
VALENCA;29;BA;29/05/2020
VALENTE;3;BA;29/05/2020
VARZEA DA ROCA;3;BA;29/05/2020
VARZEA DO POCO;3;BA;29/05/2020
VARZEA NOVA;1;BA;29/05/2020
VERA CRUZ;18;BA;29/05/2020
VITORIA DA CONQUISTA;178;BA;29/05/2020
WAGNER;2;BA;29/05/2020
WANDERLEY;1;BA;29/05/2020
WENCESLAU GUIMARAES;4;BA;29/05/2020
XIQUE-XIQUE;11;BA;29/05/2020
AQUIDABA;8;SE;29/05/2020
ARACAJU;612;SE;29/05/2020
ARAUA;2;SE;29/05/2020
BARRA DOS COQUEIROS;11;SE;29/05/2020
BOQUIM;5;SE;29/05/2020
BREJO GRANDE;1;SE;29/05/2020
CAMPO DO BRITO;3;SE;29/05/2020
CANINDE DE SAO FRANCISCO;10;SE;29/05/2020
CAPELA;7;SE;29/05/2020
CARIRA;3;SE;29/05/2020
CARMOPOLIS;4;SE;29/05/2020
ESTANCIA;20;SE;29/05/2020
FEIRA NOVA;3;SE;29/05/2020
FREI PAULO;1;SE;29/05/2020
ILHA DAS FLORES;3;SE;29/05/2020
INDIAROBA;1;SE;29/05/2020
ITABAIANA;46;SE;29/05/2020
ITABAIANINHA;9;SE;29/05/2020
ITAPORANGA D'AJUDA;4;SE;29/05/2020
JAPARATUBA;2;SE;29/05/2020
JAPOATA;2;SE;29/05/2020
LAGARTO;27;SE;29/05/2020
LARANJEIRAS;11;SE;29/05/2020
MACAMBIRA;2;SE;29/05/2020
MALHADOR;5;SE;29/05/2020
MARUIM;4;SE;29/05/2020
MOITA BONITA;1;SE;29/05/2020
MONTE ALEGRE DE SERGIPE;4;SE;29/05/2020
NEOPOLIS;7;SE;29/05/2020
NOSSA SENHORA APARECIDA;2;SE;29/05/2020
NOSSA SENHORA DA GLORIA;13;SE;29/05/2020
NOSSA SENHORA DAS DORES;5;SE;29/05/2020
NOSSA SENHORA DO SOCORRO;54;SE;29/05/2020
PACATUBA;3;SE;29/05/2020
PEDRA MOLE;2;SE;29/05/2020
PEDRINHAS;1;SE;29/05/2020
PINHAO;1;SE;29/05/2020
PIRAMBU;1;SE;29/05/2020
POCO REDONDO;4;SE;29/05/2020
POCO VERDE;3;SE;29/05/2020
PORTO DA FOLHA;7;SE;29/05/2020
PROPRIA;10;SE;29/05/2020
RIACHAO DO DANTAS;3;SE;29/05/2020
RIACHUELO;3;SE;29/05/2020
ROSARIO DO CATETE;3;SE;29/05/2020
SALGADO;1;SE;29/05/2020
SANTA LUZIA DO ITANHY;4;SE;29/05/2020
SANTANA DO SAO FRANCISCO;3;SE;29/05/2020
SANTO AMARO DAS BROTAS;4;SE;29/05/2020
SAO CRISTOVAO;16;SE;29/05/2020
SAO DOMINGOS;2;SE;29/05/2020
SIMAO DIAS;7;SE;29/05/2020
SIRIRI;3;SE;29/05/2020
TELHA;1;SE;29/05/2020
TOBIAS BARRETO;12;SE;29/05/2020
TOMAR DO GERU;5;SE;29/05/2020
UMBAUBA;5;SE;29/05/2020
ABAIRA;1;BA;30/05/2020
ABARE;3;BA;30/05/2020
AGUA FRIA;1;BA;30/05/2020
ALAGOINHAS;27;BA;30/05/2020
ALCOBACA;1;BA;30/05/2020
AMARGOSA;2;BA;30/05/2020
AMELIA RODRIGUES;1;BA;30/05/2020
ANDARAI;2;BA;30/05/2020
ANTONIO CARDOSO;1;BA;30/05/2020
APORA;1;BA;30/05/2020
ARACATU;1;BA;30/05/2020
ARACI;3;BA;30/05/2020
ARAMARI;1;BA;30/05/2020
ARATUIPE;1;BA;30/05/2020
AURELINO LEAL;1;BA;30/05/2020
BARRA;6;BA;30/05/2020
BARRA DO CHOCA;1;BA;30/05/2020
BARREIRAS;28;BA;30/05/2020
BARROCAS;1;BA;30/05/2020
BOA NOVA;11;BA;30/05/2020
BOM JESUS DA LAPA;3;BA;30/05/2020
BONINAL;1;BA;30/05/2020
BOQUIRA;8;BA;30/05/2020
BREJOES;1;BA;30/05/2020
BRUMADO;21;BA;30/05/2020
BUERAREMA;1;BA;30/05/2020
CACHOEIRA;2;BA;30/05/2020
CACULE;3;BA;30/05/2020
CAETITE;7;BA;30/05/2020
CAFARNAUM;1;BA;30/05/2020
CAMACARI;90;BA;30/05/2020
CAMPO FORMOSO;9;BA;30/05/2020
CANAVIEIRAS;1;BA;30/05/2020
CANDEIAS;12;BA;30/05/2020
CANDIDO SALES;3;BA;30/05/2020
CANUDOS;2;BA;30/05/2020
CARAVELAS;2;BA;30/05/2020
CARDEAL DA SILVA;3;BA;30/05/2020
CARINHANHA;1;BA;30/05/2020
CASA NOVA;1;BA;30/05/2020
CASTRO ALVES;2;BA;30/05/2020
CATOLANDIA;1;BA;30/05/2020
CATU;8;BA;30/05/2020
CATURAMA;1;BA;30/05/2020
CENTRAL;2;BA;30/05/2020
CICERO DANTAS;1;BA;30/05/2020
CIPO;1;BA;30/05/2020
COARACI;1;BA;30/05/2020
COCOS;1;BA;30/05/2020
CONCEICAO DA FEIRA;3;BA;30/05/2020
CONCEICAO DO ALMEIDA;2;BA;30/05/2020
CONCEICAO DO COITE;10;BA;30/05/2020
CONCEICAO DO JACUIPE;3;BA;30/05/2020
CONDE;2;BA;30/05/2020
CONDEUBA;2;BA;30/05/2020
CORACAO DE MARIA;1;BA;30/05/2020
CORRENTINA;5;BA;30/05/2020
CRISOPOLIS;1;BA;30/05/2020
CRISTOPOLIS;2;BA;30/05/2020
CRUZ DAS ALMAS;14;BA;30/05/2020
CURACA;4;BA;30/05/2020
DIAS D'AVILA;9;BA;30/05/2020
DOM MACEDO COSTA;1;BA;30/05/2020
ENCRUZILHADA;1;BA;30/05/2020
ENTRE RIOS;16;BA;30/05/2020
EUCLIDES DA CUNHA;4;BA;30/05/2020
EUNAPOLIS;10;BA;30/05/2020
FATIMA;4;BA;30/05/2020
FEIRA DE SANTANA;154;BA;30/05/2020
FILADELFIA;1;BA;30/05/2020
FLORESTA AZUL;1;BA;30/05/2020
FORMOSA DO RIO PRETO;5;BA;30/05/2020
GANDU;2;BA;30/05/2020
GENTIO DO OURO;1;BA;30/05/2020
GLORIA;3;BA;30/05/2020
GONGOGI;1;BA;30/05/2020
GOVERNADOR MANGABEIRA;2;BA;30/05/2020
GUAJERU;3;BA;30/05/2020
GUANAMBI;11;BA;30/05/2020
HELIOPOLIS;1;BA;30/05/2020
IBIASSUCE;1;BA;30/05/2020
IBICARAI;1;BA;30/05/2020
IBICOARA;1;BA;30/05/2020
IBIRAPITANGA;2;BA;30/05/2020
IBIRAPUA;2;BA;30/05/2020
IBIRATAIA;1;BA;30/05/2020
IBITITA;1;BA;30/05/2020
IBOTIRAMA;4;BA;30/05/2020
ICHU;3;BA;30/05/2020
IGAPORA;5;BA;30/05/2020
IGRAPIUNA;2;BA;30/05/2020
ILHEUS;39;BA;30/05/2020
INHAMBUPE;2;BA;30/05/2020
IPIAU;3;BA;30/05/2020
IPIRA;10;BA;30/05/2020
IPUPIARA;1;BA;30/05/2020
IRAQUARA;2;BA;30/05/2020
IRARA;5;BA;30/05/2020
IRECE;9;BA;30/05/2020
ITABELA;3;BA;30/05/2020
ITABERABA;17;BA;30/05/2020
ITABUNA;38;BA;30/05/2020
ITACARE;3;BA;30/05/2020
ITAGI;1;BA;30/05/2020
ITAGIBA;1;BA;30/05/2020
ITAGUACU DA BAHIA;2;BA;30/05/2020
ITAJUIPE;2;BA;30/05/2020
ITAMARAJU;3;BA;30/05/2020
ITANAGRA;1;BA;30/05/2020
ITANHEM;2;BA;30/05/2020
ITAPARICA;4;BA;30/05/2020
ITAPE;1;BA;30/05/2020
ITAPETINGA;6;BA;30/05/2020
ITAPICURU;3;BA;30/05/2020
ITAPITANGA;2;BA;30/05/2020
ITIRUCU;1;BA;30/05/2020
ITIUBA;5;BA;30/05/2020
ITORORO;3;BA;30/05/2020
ITUBERA;1;BA;30/05/2020
IUIU;1;BA;30/05/2020
JABORANDI;2;BA;30/05/2020
JACOBINA;9;BA;30/05/2020
JAGUARARI;2;BA;30/05/2020
JEQUIE;25;BA;30/05/2020
JIQUIRICA;1;BA;30/05/2020
JITAUNA;3;BA;30/05/2020
JUAZEIRO;45;BA;30/05/2020
JUSSARA;1;BA;30/05/2020
JUSSIAPE;6;BA;30/05/2020
LAGEDO DO TABOCAL;2;BA;30/05/2020
LAJE;1;BA;30/05/2020
LAMARAO;1;BA;30/05/2020
LAURO DE FREITAS;88;BA;30/05/2020
LENCOIS;8;BA;30/05/2020
LIVRAMENTO DE NOSSA SENHORA;5;BA;30/05/2020
LUIS EDUARDO MAGALHAES;27;BA;30/05/2020
MACAJUBA;1;BA;30/05/2020
MACARANI;1;BA;30/05/2020
MACAUBAS;1;BA;30/05/2020
MADRE DE DEUS;5;BA;30/05/2020
MAETINGA;2;BA;30/05/2020
MAIRI;1;BA;30/05/2020
MARACAS;13;BA;30/05/2020
MARAGOGIPE;7;BA;30/05/2020
MARAU;3;BA;30/05/2020
MARCIONILIO SOUZA;1;BA;30/05/2020
MATA DE SAO JOAO;11;BA;30/05/2020
MEDEIROS NETO;2;BA;30/05/2020
MIGUEL CALMON;1;BA;30/05/2020
MIRANGABA;1;BA;30/05/2020
MONTE SANTO;4;BA;30/05/2020
MORPARA;1;BA;30/05/2020
MORTUGABA;2;BA;30/05/2020
MUCUGE;10;BA;30/05/2020
MUCURI;6;BA;30/05/2020
MUNDO NOVO;1;BA;30/05/2020
MUQUEM DO SAO FRANCISCO;18;BA;30/05/2020
MURITIBA;3;BA;30/05/2020
MUTUIPE;2;BA;30/05/2020
NAZARE;3;BA;30/05/2020
NOVA REDENCAO;3;BA;30/05/2020
NOVA SOURE;1;BA;30/05/2020
NOVA VICOSA;4;BA;30/05/2020
OLINDINA;1;BA;30/05/2020
PARAMIRIM;2;BA;30/05/2020
PARATINGA;1;BA;30/05/2020
PARIPIRANGA;1;BA;30/05/2020
PAULO AFONSO;32;BA;30/05/2020
PILAO ARCADO;2;BA;30/05/2020
PINDAI;1;BA;30/05/2020
PIRITIBA;1;BA;30/05/2020
PLANALTINO;1;BA;30/05/2020
PLANALTO;4;BA;30/05/2020
POCOES;4;BA;30/05/2020
POJUCA;9;BA;30/05/2020
PONTO NOVO;4;BA;30/05/2020
PORTO SEGURO;33;BA;30/05/2020
PRADO;2;BA;30/05/2020
PRESIDENTE TANCREDO NEVES;2;BA;30/05/2020
QUEIMADAS;3;BA;30/05/2020
QUIJINGUE;3;BA;30/05/2020
RAFAEL JAMBEIRO;3;BA;30/05/2020
REMANSO;2;BA;30/05/2020
RETIROLANDIA;2;BA;30/05/2020
RIACHAO DO JACUIPE;6;BA;30/05/2020
RIBEIRA DO AMPARO;1;BA;30/05/2020
RIBEIRA DO POMBAL;1;BA;30/05/2020
RIO DO PIRES;1;BA;30/05/2020
RODELAS;1;BA;30/05/2020
RUY BARBOSA;3;BA;30/05/2020
SALINAS DA MARGARIDA;1;BA;30/05/2020
SALVADOR;1265;BA;30/05/2020
SANTA BRIGIDA;1;BA;30/05/2020
SANTA LUZIA;2;BA;30/05/2020
SANTA MARIA DA VITORIA;1;BA;30/05/2020
SANTALUZ;3;BA;30/05/2020
SANTANA;6;BA;30/05/2020
SANTANOPOLIS;1;BA;30/05/2020
SANTO AMARO;8;BA;30/05/2020
SANTO ANTONIO DE JESUS;16;BA;30/05/2020
SANTO ESTEVAO;3;BA;30/05/2020
SAO DESIDERIO;2;BA;30/05/2020
SAO FELIPE;2;BA;30/05/2020
SAO FELIX;2;BA;30/05/2020
SAO FRANCISCO DO CONDE;5;BA;30/05/2020
SAO GONCALO DOS CAMPOS;3;BA;30/05/2020
SAO SEBASTIAO DO PASSE;13;BA;30/05/2020
SAPEACU;4;BA;30/05/2020
SAUDE;1;BA;30/05/2020
SEABRA;2;BA;30/05/2020
SENHOR DO BONFIM;1;BA;30/05/2020
SENTO SE;3;BA;30/05/2020
SERRA DOURADA;2;BA;30/05/2020
